Category,Title,Price,Bedrooms,Floor Area,Lot Area,URL,Barangay,Town/City,Longitude,Latitude
house,"L-S-5-201604-63:  Acquired Property Townhouse for Sale in Lot 62, Block 1, Kensington...",1689350,0,57,50,https://www.lamudi.com.ph/l-s-5-201604-63-acquired-property-townhouse-for-sa-167335319848.html,Navarro,General Trias,120.893418,14.387925
house,"L-S-5-201604-71: Acquired Property Townhouse for Sale in Lot 41, Block 4, Kensington ...",1805500,0,60,55,https://www.lamudi.com.ph/l-s-5-201604-71-acquired-property-townhouse-for-sa-167893038634.html,Navarro,General Trias,120.8962844,14.39382633
house,"L-S-5-201604-67: Acquired Property Townhouse for Sale in Lot 14, Block 16, Kensington...",1708900,0,58,50,https://www.lamudi.com.ph/l-s-5-201604-67-acquired-property-townhouse-for-sa-167893035513.html,Navarro,General Trias,120.8962844,14.39382633
house,"L-S-1-201604-82- Acquired Property for Sale in Block 4A, Lot 26, Camella Quezon, Brgy...",1840690,0,44,74,https://www.lamudi.com.ph/l-s-1-201604-82-acquired-property-for-sale-in-block-4a-lot-26-camella-quezon-brgy-isabang-tayabas-city-quezon.html,Isabang,Tayabas,121.564527,13.962775
house,"L-R-1-1033-Acquired Property for Sale in Lot  15, Block 6, Road Lot 5, Mangoville Sub...",4087850,0,219,146,https://www.lamudi.com.ph/l-r-1-1033-acquired-property-for-sale-in-lot-15-bl-165831421752.html,Manghinao Proper,Bauan,120.99373,13.790355
house,"L-TH-1-74- Acquired Property for Sale in Lot 12, Block 14, Road Lot 46, Camella Homes...",1200000,1,40,48,https://www.lamudi.com.ph/l-th-1-74-acquired-property-for-sale-in-lot-12-block-14-road-lot-46-camella-homes-tarlac-phase-2-brgy-maliwalo-tarlac-city-tarlac-retail.html,Maliwalo,Tarlac,120.627325,15.486125
house,"L-S-1-201604-52- Acquired Property for Sale in Block 7, Lot 13, EMERALD COAST EXECUTI...",2233070,0,80,129,https://www.lamudi.com.ph/l-s-1-201604-52-acquired-property-for-sale-in-block-7-lot-13-emerald-coast-executive-village-brgy-peas-duale-limay-bataan-sub.html,Duale,Limay,120.5824827,14.5474056
house,RFO 4-Bedroom Single Detached House for Sale in The Arcadia | Boundary of Angeles and...,7600000,4,144,213,https://www.lamudi.com.ph/rfo-4-bedroom-single-detached-house-for-sale-in-the-arcadia-boundary-of-angeles-and-porac-pampanga-adelaide-model.html,Manibaug Paralaya,Porac,120.552505,15.116067
house,For Sale: Taguig City House and Lot McKinley Hill Village Nr. BGC,135000000,5,513,189,https://www.lamudi.com.ph/for-sale-taguig-city-house-and-lot-mckinley-hill-v-166142371549.html,McKinley Hill,Taguig,121.0553,14.53712
house,"N-R-1-97: Acquired Property House and Lot for Sale in Lot 49, Block 13, Barbuda St., ...",2808000,0,81,99,https://www.lamudi.com.ph/n-r-1-97-acquired-property-house-and-lot-for-sale-167954614583.html,San Isidro,General Santos City,125.170626,6.13725
house,"Camella Alta Silang | DORINA Uphill wCB, RFO 3-Bedroom House and Lot for Sale in Sila...",8468000,3,83,99,https://www.lamudi.com.ph/camella-alta-silang-dorina-uphill-wcb-rfo-3-bedroo-168448837649.html,Biga I,Silang,120.974194296,14.2431004872
house,"Camella Alta Silang | DANI wCB, NRFO 4-Bedroom House and Lot for Sale in Silang, Cavi...",9939000,4,83,110,https://www.lamudi.com.ph/camella-alta-silang-dani-wcb-nrfo-4-bedroom-house-168448837135.html,Biga I,Silang,120.974194296,14.2431004872
house,"Camella Verra Metro North | CRISELLE SF 121sqm, NRFO 2BR House and Lot for Sale in Va...",6470000,2,40,121,https://www.lamudi.com.ph/camella-verra-metro-north-criselle-sf-121sqm-nrfo-16893041836.html,Bignay,Valenzuela,120.996235,14.745664
house,"Camella Sierra Metro East | HANNA DH, NRFO 3BR House and Lot for Sale in Antipolo, Ri...",6841000,3,60,88,https://www.lamudi.com.ph/camella-sierra-metro-east-hanna-dh-nrfo-3br-house-168560470621.html,Dalig,Antipolo,121.1957324,14.5581146714
house,"Hampton Orchards | Iris 3BR House for Sale in Bacolor, Pampanga | Aspire by Filinvest",4120000,3,50,173,https://www.lamudi.com.ph/iris-3br-house-for-sale-at-hampton-orchards-in-bacolor-pampanga-aspire-by-filinvest.html,Calibutbut,Bacolor,120.614117,15.40785
house,"Camella Nueva Ecija | FRIELLE, NRFO 2BR House and Lot for Sale in Cabanatuan City, Nu...",5676000,2,50,88,https://www.lamudi.com.ph/camella-nueva-ecija-frielle-nrfo-2br-house-and-lot-168414239462.html,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451
house,"Camella Calamba | EZABELLE, NRFO 2-Bedroom House and Lot for Sale in Calamba, Laguna",3814000,2,46,60,https://www.lamudi.com.ph/camella-calamba-ezabelle-nrfo-2-bedroom-house-and-16838067903.html,Palo-Alto,Calamba,121.1182048,14.1957614
house,"Camella Nueva Ecija | ARIELLE EU, NRFO 2BR Townhouse for Sale in Cabanatuan City, Nue...",3146000,2,36,63,https://www.lamudi.com.ph/camella-nueva-ecija-arielle-eu-nrfo-2br-townhouse-168915750249.html,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451
house,"Camella Tanza | RAVENA End Unit, RFO 2-Bedroom Townhouse for Sale in Tanza, Cavite",4296000,2,40,54,https://www.lamudi.com.ph/camella-tanza-ravena-end-unit-rfo-2-bedroom-townho-168912443435.html,Bagtas,Tanza,120.8483729,14.3391539
house,"Camella Bucandala | RAVENA End Unit 78sqm, RFO 2-Bedroom Townhouse for Sale in Imus, ...",6397000,2,40,78,https://www.lamudi.com.ph/camella-bucandala-ravena-end-unit-78sqm-rfo-2-bedr-168922427530.html,Bucandala IV,Imus,120.9176919,14.3960455
house,"Camella Calamba | BELLA, NRFO 2-Bedroom House and Lot for Sale in Calamba, Laguna",5964000,2,53,88,https://www.lamudi.com.ph/camella-calamba-bella-nrfo-2-bedroom-house-and-lot-168380680234.html,Palo-Alto,Calamba,121.1182048,14.1957614
house,"House and Lot at Acropolis at Golden Horizon in Trece Martires, Cavite (Sofia)",6864091,4,110,211,https://www.lamudi.com.ph/house-and-lot-at-acropolis-at-golden-horizon-in-trece-martires-cavite-sofia.html,Perez,Trece Martires,120.886854,14.290812
house,"Camella Lipa | DANI, NRFO 4-Bedroom House and Lot for Sale in Lipa City, Batangas",9314000,4,83,164,https://www.lamudi.com.ph/camella-lipa-dani-nrfo-4-bedroom-house-and-lot-for-169017982862.html,Tibig,Lipa,121.1483244,13.9549193
house,"Camella Lipa | FRIELLE, NRFO 2-Bedroom House and Lot for Sale in Lipa City, Batangas",4476000,2,50,60,https://www.lamudi.com.ph/camella-lipa-frielle-nrfo-2-bedroom-house-and-lot-169017982590.html,Tibig,Lipa,121.1483244,13.9549193
house,"Camella Nueva Ecija | DANI/DANA, NRFO 4BR House and Lot for Sale in Cabanatuan City, ...",6734000,4,85,110,https://www.lamudi.com.ph/camella-nueva-ecija-dani-dana-nrfo-4br-house-and-l-168915750732.html,Santa Arcadia,Cabanatuan,120.985475996,15.4714237451
house,"Camella Alta Silang | HANNA Downhill, RFO 3-Bedroom House and Lot for Sale in Silang,...",7879000,3,60,100,https://www.lamudi.com.ph/camella-alta-silang-hanna-downhill-rfo-3-bedroom-h-168923230446.html,Biga I,Silang,120.974194296,14.2431004872
house,Brand New 2 Storey Spacious Mansion with 2car garage in Daang-Hari,20664000,5,161,120,https://www.lamudi.com.ph/brand-new-2-storey-spacious-mansion-with-2car-gara-167651199855.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Modern Townhouse with 1car garage for sale in BF Resort Village, Las Piñas",9650000,4,145,85,https://www.lamudi.com.ph/modern-townhouse-with-1car-garage-for-sale-in-bf-r-168121397179.html,Talon Uno,Las Piñas,120.987165,14.446596
house,"Modern Design Brand New Triplex House and Lot in BF Resort Village, Las Piñas",7400000,3,160,98,https://www.lamudi.com.ph/modern-design-brand-new-triplex-house-and-lot-in-b-168121417361.html,Talon Uno,Las Piñas,120.987165,14.446596
house,For Sale Brand New Two (2) Storey Triplex House and Lot in Las Piñas,8500000,4,140,80,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-triplex-house-and-168121180459.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,"Modern Design Townhouse for Sale with 2 Car Garage in Pilar Village, Las Piñas",11300000,4,220,87,https://www.lamudi.com.ph/modern-design-townhouse-for-sale-with-2-car-garage-168235442875.html,Pilar,Las Piñas,121.0080137,14.417168
house,Pre-own 2 Storey Spacious Single Detached House in Daang-Hari,25000000,3,187,240,https://www.lamudi.com.ph/pre-own-2-storey-spacious-single-detached-house-in-16837266485.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,FOR SALE: Modern Elegant Single Detached Semi Furnished House & Lot in Soluna Ex,11000000,4,110,136,https://www.lamudi.com.ph/for-sale-modern-elegant-single-detached-semi-furni-168412036720.html,Mambog IV,Bacoor,120.9622969,14.4204905
house,"3 Bedroom House For Sale in Mansfield Residences, Angeles City",6398800,3,92,177,https://www.lamudi.com.ph/3-bedroom-house-for-sale-in-mansfield-residences-a-169062308431.html,Santo Domingo,Angeles,120.614202,15.114835
house,"Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinl...",32539000,3,247,93,https://www.lamudi.com.ph/pre-selling-3br-3-storey-townhouse-for-sale-near-alabang-in-likha-residences-muntinlupa-unit-facing-clubhouse-2.html,Cupang,Muntinlupa,121.0388526266,14.4262485399
house,"Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Likha Residences, Muntinl...",32342000,3,247,93,https://www.lamudi.com.ph/pre-selling-3br-3-storey-townhouse-for-sale-near-alabang-in-likha-residences-muntinlupa-typical-unit-3.html,Cupang,Muntinlupa,121.0388526266,14.4262485399
house,Likha Residences | Pre-selling 3BR 3-Storey Townhouse for Sale near Alabang in Muntin...,32539000,3,247,93,https://www.lamudi.com.ph/likha-residences-pre-selling-3br-3-storey-townhous-166928185152.html,Cupang,Muntinlupa,121.037608,14.4179774
house,"Solaya Lipa | 3BR 2-Storey MUTYA House and Lot for Sale in Lipa City, Batangas | 157s...",7711229,3,64,157,https://www.lamudi.com.ph/solaya-lipa-3br-2-storey-mutya-house-and-lot-for-s-167962872092.html,Tanguay,Lipa,121.137618,13.977427
house,"3BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",12200000,3,103,304,https://www.lamudi.com.ph/3br-2-storey-single-detached-house-and-lot-for-sal-166935041283.html,Laiya-Ibabao,San Juan,121.422891,13.673186
house,Modern Affordable House For Sale near Tagaytay PHirst Editions Batulao Christie,6929000,3,90,115,https://www.lamudi.com.ph/modern-affordable-house-for-sale-near-tagaytay-phi-168771542083.html,Kaylaway,Nasugbu,120.810579,14.0778507
house,50K TSP Discount + 50% Discount on 1st Equity Payment! For Sale 2BR ERICA Townhouse a...,2089739,2,40,45,https://www.lamudi.com.ph/50k-tsp-discount-50-discount-on-1st-equity-payment-168532447995.html,Cabuco,Trece Martires,120.8443843,14.2737173
house,"Calendola Townhomes | 2BR 2-Storey Townhouse for Sale in San Pedro, Laguna | Unit 4",6881090,2,77,55,https://www.lamudi.com.ph/calendola-townhomes-2br-2-storey-townhouse-for-sal-167660455657.html,Calendola,San Pedro,121.033159,14.341987
house,"Harmony Homes Harana | 2BR Single Attached House and Lot for Sale in San Pedro, Lagun...",7280000,2,56,110,https://www.lamudi.com.ph/harmony-homes-harana-2br-single-attached-house-and-167704595441.html,Maharlika,San Pedro,121.044965,14.348788
house,"Elegant Triplex House for sale near at Marcos Alvarez, Las Piñas City",7800000,3,140,80,https://www.lamudi.com.ph/elegant-triplex-house-near-at-marcos-alvarez-las-p-166631269939.html,Talon Singko,Las Piñas,120.996723,14.422561
house,"Elegant Triplex House for sale near at Marcos Alvarez, Las Piñas City",7800000,3,140,80,https://www.lamudi.com.ph/elegant-triplex-house-near-at-marcos-alvarez-las-p-166904238541.html,Talon Singko,Las Piñas,120.996723,14.422561
house,Futura Homes Zamboanga | Elisa SA 2BR House for Sale in Zamboanga City | Futura by Fi...,1374726,2,34,84,https://www.lamudi.com.ph/elisa-sa-modern-minimalist-2br-house-for-sale-at-futura-homes-zamboanga-futura-by-filinvest.html,Boalan,Zamboanga,122.130196,6.943652
house,"M-R-3-36- Acquired Property for Sale in Unit 301 Makati South Hills Condominium, East...",4770850,0,136,0,https://www.lamudi.com.ph/m-r-3-36-acquired-property-for-sale-in-unit-301-makati-south-hills-condominium-east-service-road-brgy-san-martin-de-porres-paranaque-city-w-parking-slot-retail.html,San Martin de Porres,Parañaque,121.0422198,14.49709811
house,"Meridian Place | Danessa 2BR SA House for Sale in General Trias, Cavite | Futura by F...",1700000,2,37,70,https://www.lamudi.com.ph/danessa-2br-sa-house-for-sale-at-meridian-place-in-general-trias-cavite-futura-by-filinvest.html,Pasong Kawayan II,General Trias,120.882086,14.319369
house,"L-S-1-201604-140: Acquired Property House and Lot for Sale in Lot 53 and 54, Block 2,...",3614220,1,96,177,https://www.lamudi.com.ph/l-s-1-201604-140-acquired-property-house-and-lot-f-168354351011.html,San Francisco,General Trias,120.918355,14.312446
house,Marikina Heights Brandnew Duplex Townhouse For Sale 4 BR near Panorama rg,12300000,4,200,120,https://www.lamudi.com.ph/marikina-heights-brandnew-duplex-townhouse-for-sal-168774962928.html,Marikina Heights,Marikina,121.1047,14.65087
house,"N-R-1-105: Acquired Property House and Lot for Sale in Lot 3, Block 14, Portico II Su...",1900000,0,40,137,https://www.lamudi.com.ph/n-r-1-105-acquired-property-house-and-lot-for-sale-168846407014.html,Lumbia,Cagayan de Oro,124.6058105,8.424825743
house,Tagaytay Country Homes 3 House and Lot for SALE! 200 sqm lot at 11.5M neg,11500000,3,180,200,https://www.lamudi.com.ph/tagaytay-country-homes-3-house-and-lot-for-sale-20-168860674793.html,Maitim 2nd West,Tagaytay,120.95476,14.119975
house,"L-S-1-201604-137 Acquired Property House and Lot for Sale in Lot 1, Block 3, Fresno S...",3076653,0,82,147,https://www.lamudi.com.ph/l-s-1-201604-137-acquired-property-house-and-lot-f-169025538238.html,Cumba,Lipa,121.13779,13.909645
house,"L-S-5-201604-57 Acquired Property Townhouse for Sale in Lot 15, Block 7, Kensington V...",2198800,0,72,50,https://www.lamudi.com.ph/l-s-5-201604-57-acquired-property-townhouse-for-sa-169025538075.html,Navarro,General Trias,120.893418,14.387925
house,"Amarilyo Crest Residences | Iris 3BR Single Attached House for Sale in Taytay, Rizal ...",6400000,3,63,139,https://www.lamudi.com.ph/amarilyo-crest-residences-iris-3br-single-attached-168967296183.html,San Juan,Taytay,121.157888,14.560621
house,"3-Bedrooms Single Attach Unit For Sale in Tanauan Park Place, Batangas",3000000,3,77,100,https://www.lamudi.com.ph/3-bedrooms-single-attach-unit-for-sale-in-tanauan-168899659558.html,Bagumbayan,Tanauan,121.13611,14.07365
house,"Camella Monticello | ARIELLE EU, NRFO 2BR Townhouse for Sale in San Jose del Monte, B...",3161000,2,46,63,https://www.lamudi.com.ph/camella-monticello-arielle-eu-nrfo-2br-townhouse-f-168929780757.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Monticello | MIKA, RFO 2BR House and Lot for Sale in San Jose del Monte, Bula...",5174000,2,46,60,https://www.lamudi.com.ph/camella-monticello-mika-rfo-2br-house-and-lot-for-168929780552.html,Sapang Palay,San Jose del Monte,121.0612785,14.8450503
house,"Camella Tanza | ARIELLE Inner Unit, RFO 2-Bedroom Townhouse for Sale in Tanza, Cavite",3062000,2,36,36,https://www.lamudi.com.ph/camella-tanza-arielle-inner-unit-rfo-2-bedroom-tow-168929780616.html,Bagtas,Tanza,120.8483729,14.3391539
house,"Camella Sierra Metro East | JANELA SF wCB, BTS 3BR House and Lot for Sale in Antipolo...",11613000,3,90,176,https://www.lamudi.com.ph/camella-sierra-metro-east-janela-sf-wcb-bts-3br-ho-168932445876.html,Dalig,Antipolo,121.1957324,14.5581146714
house,"Camella Verra Metro North | ARIELLE EU 120sqm, RFO 2BR Townhouse Sale in Valenzuela C...",6679000,2,36,120,https://www.lamudi.com.ph/camella-verra-metro-north-arielle-eu-120sqm-rfo-2b-168932445993.html,Bignay,Valenzuela,120.996235,14.745664
house,"Verna | Tulip 3BR Single Attached House for Sale in San Rafael, Bulacan | Aspire by F...",7263000,3,82,126,https://www.lamudi.com.ph/verna-tulip-3br-single-attached-house-for-sale-in-168983884237.html,San Roque,San Rafael,120.9397653955,15.0136687229
house,"Verna | Walnut 3BR Single Attached House for Sale in San Rafael, Bulacan | Aspire by ...",4483000,3,50,120,https://www.lamudi.com.ph/verna-walnut-3br-single-attached-house-for-sale-in-16898388433.html,San Roque,San Rafael,120.9397653955,15.0136687229
house,Idesia Heights In Lipa  Batangas And Dasma Cavite,6296507,3,63,0,https://www.lamudi.com.ph/idesia-heights-in-lipa-batangas-and-dasma-cavite-168873529269.html,Inosloban,Lipa,121.1701226,13.9775271
house,"2 Storey with 3 Bedroom House for Sale at City Homes - Minglanilla City, Cebu",0,3,81,60,https://www.lamudi.com.ph/2-storey-with-3-bedroom-house-for-sale-at-city-hom-168966084756.html,Tunghaan,Minglanilla,123.783387,10.24622
house,Gatchalian Manuyo Dos Las Piñas House For Sale 204sqm,8500000,3,180,204,https://www.lamudi.com.ph/gatchalian-manuyo-dos-las-pi-as-house-for-sale-204-169088971536.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,"V-R-2-130- Acquired Property for Sale in Lot 5 and 6, Block 17, Northfield Residences...",0,0,88,100,https://www.lamudi.com.ph/v-r-2-130-acquired-property-for-sale-in-lot-5-and-169138922379.html,Canduman,Mandaue,123.930027,10.36356
house,"L-S-1-201604-136- Acquired Property for Sale in Lot 71, Block 2, Somerset Village, La...",0,0,73,80,https://www.lamudi.com.ph/l-s-1-201604-136-acquired-property-for-sale-in-lot-169138918579.html,Navarro,General Trias,120.893418,14.387925
house,"Southwoods Residential Estate: 5 Storey, High-end House & Lot For Sale, Carmona",70000000,4,1265,510,https://www.lamudi.com.ph/southwoods-residential-estate-5-storey-high-end-ho-169018880659.html,Cabilang Baybay,Carmona,121.0428142,14.3197144
house,3 Bedroom 2 Car Garage Executive Gated 183 sqm Townhouse for sale in San Juan,23724000,3,183,52,https://www.lamudi.com.ph/3-bedroom-2-car-garage-executive-gated-183-sqm-tow-169111372374.html,Pasadeña,San Juan,121.0340764,14.6087952
house,"House and Lot for Sale in Northville Subdivision, Boloc, Sibulan",3800000,2,60,120,https://www.lamudi.com.ph/house-and-lot-for-sale-in-northville-subdivision-b-168987870291.html,Bolocboloc,Sibulan,123.282628,9.3329605
house,Elegantly Finished Modern 3 Storey Townhouse For Sale in Pilar Village Las Piñas,10578000,4,208,80,https://www.lamudi.com.ph/elegantly-finished-modern-3-storey-townhouse-for-s-168940033958.html,Pilar,Las Piñas,121.0080137,14.417168
house,Brand New 2 Storey Townhouse For Sale in Pilar Village Las Pinas City,7000000,3,108,80,https://www.lamudi.com.ph/brand-new-2-storey-townhouse-for-sale-in-pilar-vil-169017340395.html,Pilar,Las Piñas,121.0080137,14.417168
house,Corner 3storey Duplex house and lot for sale in Royal South Village,7788000,3,145,68,https://www.lamudi.com.ph/corner-3storey-duplex-house-and-lot-for-sale-in-ro-16901783009.html,Pilar,Las Piñas,121.0080137,14.417168
house,"For Sale Brand New Modern Two (2) Storey House In BF Homes , Parañaque City",21000000,3,260,189,https://www.lamudi.com.ph/for-sale-brand-new-modern-two-2-storey-house-in-bf-168957234625.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"House and Lot for Sale in Northville Subdivision, Boloc, Sibulan",3800000,2,60,120,https://www.lamudi.com.ph/house-and-lot-for-sale-in-northville-subdivision-b-168987870291.html,Bolocboloc,Sibulan,123.282628,9.3329605
house,Modern Type House and Lot with 1 car garage in Pilar Village Las Piñas,9800000,3,135,92,https://www.lamudi.com.ph/modern-type-house-and-lot-with-1-car-garage-in-pil-168378378686.html,Pilar,Las Piñas,121.0080137,14.417168
house,MODERN DESIGN 2STOREY TRIPLEX HOUSE WITH 1CAR GARAGE IN LAS PINAS,6500000,3,120,80,https://www.lamudi.com.ph/modern-design-2storey-triplex-house-with-1car-gara-168379079737.html,Talon Dos,Las Piñas,120.985214,14.438526
house,For Sale Pre-Selling Triplex House and Lot with 1 Car Garage in Las Piñas City,8600000,3,130,80,https://www.lamudi.com.ph/for-sale-pre-selling-triplex-house-and-lot-with-1-168448298498.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Elegantly Finished Modern 3 Storey Townhouse For Sale in Pilar Village Las Piñas,10578000,4,208,80,https://www.lamudi.com.ph/elegantly-finished-modern-3-storey-townhouse-for-s-168940033958.html,Pilar,Las Piñas,121.0080137,14.417168
house,Brand New 2 Storey Townhouse For Sale in Pilar Village Las Pinas City,7000000,3,108,80,https://www.lamudi.com.ph/brand-new-2-storey-townhouse-for-sale-in-pilar-vil-169017340395.html,Pilar,Las Piñas,121.0080137,14.417168
house,Corner 3storey Duplex house and lot for sale in Royal South Village,7788000,3,145,68,https://www.lamudi.com.ph/corner-3storey-duplex-house-and-lot-for-sale-in-ro-16901783009.html,Pilar,Las Piñas,121.0080137,14.417168
house,"For Sale Modern Type House and Lot with 1 Car Garage in Pilar Village, Las Piñas",10000000,3,135,80,https://www.lamudi.com.ph/for-sale-modern-type-house-and-lot-with-1-car-gara-168931875240.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,"Modern Design Single Detached (3) Storey House and Lot For Sale, Las Piñas City",30000000,5,550,240,https://www.lamudi.com.ph/modern-design-single-detached-3-storey-house-and-l-168931860359.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,New House and Lot wit City and Lake Overlooking View For Sale in Havila Taytay,34000000,4,350,190,https://www.lamudi.com.ph/new-house-and-lot-wit-city-and-lake-overlooking-vi-169087593544.html,Dolores,Taytay,121.148117,14.573461
house,"800sqm 5BR Airy & Bright Modern House For Sale in Ayala Alabang, Muntinlupa City",188000000,5,800,660,https://www.lamudi.com.ph/800sqm-5br-airy-bright-modern-house-for-sale-in-ay-168959024622.html,Ayala Alabang,Muntinlupa,121.022321,14.405874
house,HOUSE FOR SALE IN PARAÑAQUE - SUCAT MARINA HEIGHTS,11000000,3,160,121,https://www.lamudi.com.ph/house-for-sale-in-para-aque-sucat-marina-heights-168782778759.html,Sucat,Muntinlupa,121.049276,14.45461
house,Affordable 2Storey House&Lot in Leonila Hill San Antonio Village Baguio 7.5M-MAA,7546000,3,190,126,https://www.lamudi.com.ph/affordable-2storey-house-lot-in-leonila-hill-san-a-169086865237.html,San Antonio Village,Baguio,120.6015151,16.42770531
house,"Two Storey Brand New Modern House with Pool at Manggahan, General Trias, Cavite",37000000,8,360,457,https://www.lamudi.com.ph/two-storey-brand-new-modern-house-with-pool-at-man-169078258964.html,Manggahan,General Trias,120.90216,14.29696
house,"4-Bedroom Modern Mediterranean House For Sale in Lipa City, Batangas",15000000,4,200,200,https://www.lamudi.com.ph/4-bedroom-modern-mediterranean-house-for-sale-in-l-169141742469.html,San Carlos,Lipa,121.146819,13.949375
house,2 bedrooms with balcony for sale in Brgy .Gulod Cabuyao Laguna,6187323,2,52,105,https://www.lamudi.com.ph/2-bedrooms-with-balcony-for-sale-in-brgy-gulod-cab-168666617886.html,Marinig,Cabuyao,121.152656,14.2696017
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L1...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013529.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L3...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013553.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-16917401355.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013858.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L1...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013929.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L2...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013887.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L5",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174013442.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B3 L1...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174014281.html,Concepcion,San Pablo,121.3395235,14.0813836
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-16917401402.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,"Carmel Residences | 3BR 2-Storey Townhouse for Sale in San Pablo City, Laguna | B8 L3...",3895000,3,80,60,https://www.lamudi.com.ph/carmel-residences-3br-2-storey-townhouse-for-sale-169174014312.html,Concepcion,San Pablo,121.340567596,14.0847994801
house,Brand New House with Elevator and Pool for Sale in Hillsborough Alabang,89990000,5,700,400,https://www.lamudi.com.ph/brand-new-house-with-elevator-and-pool-for-sale-in-168396475692.html,Alabang,Muntinlupa,121.037608,14.4179774
house,"L-S-1-201604-138: Acquired Property House and Lot for Sale in Lot 15, Block 5, Canyon...",4381500,1,80,110,https://www.lamudi.com.ph/l-s-1-201604-138-acquired-property-house-and-lot-f-168354350361.html,Lantic,Carmona,121.0393379,14.2857792
house,"L-R-1-1258: Acquired Property House and Lot for Sale in Lot 4 and 5, Block 12, Moss A...",4373400,1,146,160,https://www.lamudi.com.ph/l-r-1-1258-acquired-property-house-and-lot-for-sal-168664823946.html,Paliparan I,Dasmariñas,120.986405,14.282791
house,"L-R-1-1261: Acquired Property House and Lot for Sale in Lot 2242-A-3-A-2, St. Francis...",3463300,1,181,100,https://www.lamudi.com.ph/l-r-1-1261-acquired-property-house-and-lot-for-sal-168726138330.html,San Antonio,Biñan,121.0895615,14.3355937
house,"Talanai Homes | 2-Bedroom 2-Storey APITONG House and Lot for Sale in Mabalacat, Pampa...",2224500,2,50,65,https://www.lamudi.com.ph/talanai-homes-2-bedroom-2-storey-apitong-house-and-168803260579.html,Sapang Biabas,Mabalacat,120.634718,15.20769
house,"Antipolo, House and Lot for Sale with Overlooking view Valley Golf Subdivision",0,10,2500,2186,https://www.lamudi.com.ph/antipolo-house-and-lot-for-sale-with-overlooking-v-168447724994.html,Mambugan,Antipolo,121.157573,14.58843
house,"N-R-1-104: Acquired Property House and Lot for Sale in Lot 4 and 6, Block 15, Earth S...",3578300,0,121,200,https://www.lamudi.com.ph/n-r-1-104-acquired-property-house-and-lot-for-sale-168846408531.html,Gusa,Cagayan de Oro,124.6724987,8.468958166
